"taxonomy1","taxonomy2","taxonomy3","taxonomy4","taxonomy5","taxonomy6","taxonomy7","taxonomy8"
"Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","Pseudogymnoascus","NA","OTU_61"
"Fungi","Ascomycota","Sordariomycetes","NA","NA","NA","NA","OTU_515"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","NA","NA","OTU_2514"
"Fungi","Ascomycota","Dothideomycetes","Superstratomycetales","Superstratomycetaceae","Superstratomyces","albomucosus","OTU_1039"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_128"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_333"
"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma","italica","OTU_148"
"Fungi","Ascomycota","Sordariomycetes","Xylariales","Microdochiaceae","Microdochium","panattonianum","OTU_386"
"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria","NA","OTU_801"
"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Polytolypa","NA","OTU_146"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","NA","OTU_211"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_205"
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Linnemannia","amoeboidea","OTU_161"
"Fungi","Ascomycota","NA","NA","NA","NA","NA","OTU_505"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_792"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","rossicum","OTU_275"
"Fungi","Mucoromycota","Mucoromycetes","Mucorales","Rhizopodaceae","Rhizopus","arrhizus","OTU_73"
"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma","NA","OTU_183"
"Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae","Waitea","circinata","OTU_411"
"Fungi","Zoopagomycota","Zoopagomycetes","Zoopagales","Piptocephalidaceae","Syncephalis","NA","OTU_493"
"Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Sporobolomyces","NA","OTU_247"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pleurotaceae","Hohenbuehelia","bonii","OTU_238"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","byssisedum","OTU_299"
"Fungi","Ascomycota","Sordariomycetes","Amphisphaeriales","Apiosporaceae","Nigrospora","oryzae","OTU_385"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Ascobolaceae","Ascobolus","NA","OTU_150"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","radians","OTU_242"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","velutipes","OTU_573"
"Fungi","Ascomycota","Sordariomycetes","Coronophorales","Ceratostomataceae","Ceratostomataceae_gen_Incertae_sedis","NA","OTU_401"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_416"
"Fungi","Ascomycota","NA","NA","NA","NA","NA","OTU_641"
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","NA","NA","OTU_479"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_107"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pleurotaceae","Hohenbuehelia","bonii","OTU_1102"
"Fungi","Zoopagomycota","Zoopagomycetes","Zoopagales","Piptocephalidaceae","Syncephalis","NA","OTU_771"
"Fungi","Ascomycota","NA","NA","NA","NA","NA","OTU_350"
"Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chloridium","aseptatum","OTU_272"
"Fungi","Ascomycota","Dothideomycetes","NA","NA","NA","NA","OTU_204"
"Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Hoehnelomycetaceae","Hoehnelomycetaceae_gen_Incertae_sedis","NA","OTU_358"
"Fungi","Zoopagomycota","Zoopagomycetes","Zoopagales","Zoopagaceae","Acaulopage","dichotoma","OTU_222"
"Fungi","Ascomycota","Sordariomycetes","NA","NA","NA","NA","OTU_215"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","NA","OTU_307"
"Fungi","Ascomycota","Sordariomycetes","Myrmecridiales","Myrmecridiaceae","Myrmecridium","schulzeri","OTU_187"
"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","japonica","OTU_1408"
"Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta","ligniaria","OTU_457"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","byssisedum","OTU_273"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_685"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Iodophanus","NA","OTU_303"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","NA","NA","NA","OTU_173"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","NA","OTU_276"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","siliginea","OTU_712"
"Fungi","Chytridiomycota","GS13","GS13_ord_Incertae_sedis","GS13_fam_Incertae_sedis","GS13_gen_Incertae_sedis","NA","OTU_144"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Remersonia","thermophila","OTU_577"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Paracylindrocarpon","NA","OTU_764"
"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Amniculicolaceae","Murispora","NA","OTU_413"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","NA","NA","NA","OTU_999"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","NA","OTU_206"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","koningiopsis","OTU_274"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Ophiocordycipitaceae","NA","NA","OTU_758"
"Fungi","Ascomycota","Sordariomycetes","Sordariomycetes_ord_Incertae_sedis","Junewangiaceae","Junewangiaceae_gen_Incertae_sedis","NA","OTU_165"
"Fungi","Ascomycota","Laboulbeniomycetes","Laboulbeniomycetes_ord_Incertae_sedis","Laboulbeniomycetes_fam_Incertae_sedis","Laboulbeniomycetes_gen_Incertae_sedis","NA","OTU_293"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","NA","NA","OTU_957"
"Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Colacogloeaceae","Colacogloea","terpenoidalis","OTU_309"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","NA","NA","NA","OTU_631"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","NA","OTU_440"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","NA","NA","NA","OTU_971"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Pleuroascaceae","Pleuroascus","rectipilus","OTU_455"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","perumbilicatum","OTU_1164"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","byssisedum","OTU_282"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","NA","OTU_223"
"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Leucothecium","emdenii","OTU_1123"
"Fungi","Ascomycota","Dothideomycetes","Pleosporales","NA","NA","NA","OTU_488"
"Fungi","Zoopagomycota","Zoopagomycetes","Zoopagales","Piptocephalidaceae","Syncephalis","NA","OTU_1275"
"Fungi","Basidiomycota","Agaricomycetes","NA","NA","NA","NA","OTU_572"
"Fungi","Ascomycota","Sordariomycetes","Branch06","Branch06_fam_Incertae_sedis","Branch06_gen_Incertae_sedis","NA","OTU_1041"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Fusariella","NA","OTU_269"
"Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Mrakia","NA","OTU_295"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","calidoustus","OTU_658"
"Fungi","Blastocladiomycota","Blastocladiomycota_cls_Incertae_sedis","Blastocladiomycota_ord_Incertae_sedis","Blastocladiomycota_fam_Incertae_sedis","Blastocladiomycota_gen_Incertae_sedis","NA","OTU_1482"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","NA","OTU_650"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_229"
"Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Mrakia","frigida","OTU_122"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_110"
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellales_fam_Incertae_sedis","Mortierellales_gen_Incertae_sedis","NA","OTU_103"
"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria","pontiformis","OTU_618"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","alni","OTU_889"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","apala","OTU_265"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","NA","NA","NA","OTU_391"
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","multispora","OTU_660"
"Fungi","Ascomycota","Eurotiomycetes","NA","NA","NA","NA","OTU_2357"
"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Sclerostagonospora","NA","OTU_1974"
"Fungi","Basidiomycota","Ustilaginomycetes","Urocystidales","Glomosporiaceae","Thecaphora","seminis-convolvuli","OTU_1487"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_300"
"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Pseudopithomyces","chartarum","OTU_500"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","NA","NA","NA","OTU_2409"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","NA","NA","NA","OTU_711"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Myrotheciomycetaceae","Leucosphaerina","arxii","OTU_2392"
"Fungi","Ascomycota","NA","NA","NA","NA","NA","OTU_179"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_1369"
"Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Hoehnelomycetaceae","Hoehnelomycetaceae_gen_Incertae_sedis","NA","OTU_298"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Pezizellaceae","Microscypha","NA","OTU_800"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_1599"
"Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Subulicystidium","NA","OTU_891"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","NA","NA","NA","OTU_729"
"Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta","NA","OTU_336"
"Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta","NA","OTU_383"
"Fungi","Ascomycota","Sordariomycetes","Xylariales","Microdochiaceae","Microdochium","panattonianum","OTU_214"
"Fungi","Ascomycota","NA","NA","NA","NA","NA","OTU_519"
"Fungi","Basidiomycota","Agaricomycetes","Agaricomycetes_ord_Incertae_sedis","Agaricomycetes_fam_Incertae_sedis","Akenomyces","costatus","OTU_470"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricales_fam_Incertae_sedis","Panaeolus","acuminatus","OTU_368"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","NA","NA","OTU_170"
"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Peziza","NA","OTU_555"
"Fungi","Ascomycota","Pezizomycotina_cls_Incertae_sedis","Pezizomycotina_ord_Incertae_sedis","Pezizomycotina_fam_Incertae_sedis","Acrospeira","mirabilis","OTU_264"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","NA","NA","NA","OTU_439"
"Fungi","Ascomycota","NA","NA","NA","NA","NA","OTU_582"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_233"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","radians","OTU_679"
"Fungi","Ascomycota","Sordariomycetes","Amphisphaeriales","Clypeophysalosporaceae","Bagadiella","victoriae","OTU_343"
"Fungi","Kickxellomycota","Ramicandelaberomycetes","Ramicandelaberales","Ramicandelaberaceae","Ramicandelaber","NA","OTU_769"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","NA","OTU_781"
"Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Pannariaceae","Degelia","gayana","OTU_684"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_636"
"Fungi","Ascomycota","NA","NA","NA","NA","NA","OTU_1972"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","NA","NA","OTU_329"
"Fungi","Ascomycota","NA","NA","NA","NA","NA","OTU_672"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","NA","OTU_267"
"Fungi","Basidiomycota","Agaricomycetes","Atheliales","Atheliaceae","NA","NA","OTU_246"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Podosporaceae","Cladorrhinum","flexuosum","OTU_376"
"Fungi","Ascomycota","Dothideomycetes","NA","NA","NA","NA","OTU_743"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","NA","NA","NA","OTU_331"
"Fungi","Kickxellomycota","Ramicandelaberomycetes","Ramicandelaberales","Ramicandelaberaceae","Ramicandelaber","NA","OTU_2434"
"Fungi","Basidiomycota","Agaricomycetes","NA","NA","NA","NA","OTU_137"
"Fungi","Ascomycota","Sordariomycetes","Branch06","Branch06_fam_Incertae_sedis","Branch06_gen_Incertae_sedis","NA","OTU_954"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","NA","OTU_1924"
"Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium","chernovii","OTU_1526"
"Fungi","Basidiomycota","Microbotryomycetes","Microbotryales","Microbotryaceae","Microbotryum","silenes-saxifragae","OTU_947"
"Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Ceratellopsis","acuminata","OTU_219"
"Fungi","Ascomycota","Sordariomycetes","NA","NA","NA","NA","OTU_827"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_1451"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Clonostachys","phyllophila","OTU_243"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","NA","OTU_421"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Hydropisphaera","NA","OTU_1965"
"Fungi","Basidiomycota","NA","NA","NA","NA","NA","OTU_429"
"Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","NA","NA","OTU_1456"
"Fungi","Zoopagomycota","Zoopagomycetes","Zoopagales","Zoopagaceae","Acaulopage","dichotoma","OTU_567"
"Fungi","Basidiomycota","Agaricomycetes","Russulales","Xenasmataceae","Xenasmatella","bambusicola","OTU_543"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_363"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","NA","NA","OTU_289"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","stolkiae","OTU_491"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","NA","OTU_1817"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","NA","NA","NA","OTU_1264"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Niessliaceae","Eucasphaeria","capensis","OTU_405"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_2118"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Crocicreas","NA","OTU_506"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","NA","OTU_601"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Scytalidium","NA","OTU_517"
"Fungi","Ascomycota","Sordariomycetes","Atractosporales","Atractosporaceae","Atractospora","NA","OTU_486"
"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma","italica","OTU_428"
"Fungi","Ascomycota","NA","NA","NA","NA","NA","OTU_884"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_296"
"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","NA","NA","OTU_779"
"Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Trechisporales_fam_Incertae_sedis","Trechisporales_gen_Incertae_sedis","NA","OTU_715"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","NA","OTU_1330"
"Fungi","Ascomycota","NA","NA","NA","NA","NA","OTU_349"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_408"
"Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","bletillae","OTU_259"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Agrocybe","NA","OTU_449"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","deliquescens","OTU_443"
"Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","NA","NA","OTU_861"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_570"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_495"
"Fungi","Ascomycota","Sordariomycetes","Xylariales","Microdochiaceae","Microdochium","panattonianum","OTU_2675"
"Fungi","Ascomycota","Sordariomycetes","Branch06","Branch06_fam_Incertae_sedis","Branch06_gen_Incertae_sedis","NA","OTU_1472"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","NA","OTU_1066"
"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Paraphaeosphaeria","sporulosa","OTU_860"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_1439"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","NA","NA","NA","OTU_1586"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Holocotylon","brandegeeanum","OTU_2798"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","NA","NA","NA","OTU_2105"
"Fungi","Blastocladiomycota","Blastocladiomycota_cls_Incertae_sedis","Blastocladiomycota_ord_Incertae_sedis","Blastocladiomycota_fam_Incertae_sedis","Blastocladiomycota_gen_Incertae_sedis","NA","OTU_1299"
"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma","italica","OTU_379"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","NA","OTU_556"
"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma","NA","OTU_554"
"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma","NA","OTU_406"
"Fungi","Mucoromycota","Mucoromycetes","Mucorales","Mucoraceae","Mucor","hiemalis","OTU_451"
"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Epicoccum","rhynchosporae","OTU_360"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","NA","NA","OTU_1632"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Crocicreas","NA","OTU_304"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","NA","OTU_867"
"Fungi","Ascomycota","NA","NA","NA","NA","NA","OTU_394"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_824"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","NA","OTU_878"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_492"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","byssisedum","OTU_936"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","miniglutinans","OTU_200"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Disciseda","NA","OTU_2289"
"Fungi","Chytridiomycota","GS13","GS13_ord_Incertae_sedis","GS13_fam_Incertae_sedis","GS13_gen_Incertae_sedis","NA","OTU_355"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusicolla","acetilerea","OTU_357"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","NA","NA","OTU_186"
"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","stolkiae","OTU_213"
"Fungi","Ascomycota","Sordariomycetes","NA","NA","NA","NA","OTU_893"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lycoperdaceae","Calvatia","NA","OTU_1346"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","NA","NA","NA","OTU_673"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lycoperdaceae","Lycoperdon","fuligineum","OTU_732"
"Fungi","Ascomycota","Sordariomycetes","Atractosporales","Atractosporaceae","Atractospora","NA","OTU_399"
"Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Sodiomyces","NA","OTU_1114"
"Fungi","Ascomycota","Dothideomycetes","Dothideomycetes_ord_Incertae_sedis","Pseudorobillardaceae","Pseudorobillarda","NA","OTU_194"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_817"
"Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Enterocarpus","grenotii","OTU_1394"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_345"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","miniglutinans","OTU_288"
"Fungi","Zoopagomycota","Zoopagomycetes","Zoopagales","Piptocephalidaceae","Syncephalis","NA","OTU_1020"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Collarina","NA","OTU_392"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_285"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Clitopilus","NA","OTU_509"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Pezizellaceae","Microscypha","NA","OTU_458"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_2292"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","apala","OTU_252"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_314"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_646"
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Podila","humilis","OTU_944"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","velutipes","OTU_365"
"Fungi","Ascomycota","NA","NA","NA","NA","NA","OTU_702"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","NA","OTU_2329"
"Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta","NA","OTU_322"
"Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Lecythophora","canina","OTU_562"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Neoschizotheciaceae","Apodus","deciduus","OTU_292"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","NA","NA","OTU_610"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","radians","OTU_953"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Scytalidium","NA","OTU_527"
"Fungi","Ascomycota","NA","NA","NA","NA","NA","OTU_1444"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","NA","OTU_663"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_1834"
"Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Lecythophora","canina","OTU_437"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_203"
"Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Helicohyalinum","aquaticum","OTU_970"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","NA","NA","OTU_2345"
"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma","italica","OTU_466"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","NA","OTU_1854"
"Fungi","Ascomycota","Dothideomycetes","Superstratomycetales","Superstratomycetaceae","Superstratomyces","albomucosus","OTU_1110"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Parasola","plicatilis","OTU_1336"
"Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta","ligniaria","OTU_589"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_710"
"Fungi","Ascomycota","Leotiomycetes","Helotiales","Discinellaceae","Articulospora","NA","OTU_387"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_364"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_407"
"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Dactylella","arnaudii","OTU_656"
"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Vermispora","NA","OTU_397"
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","yunnanensis","OTU_410"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Marquandomyces","marquandii","OTU_859"
"Fungi","Ascomycota","Pezizomycotina_cls_Incertae_sedis","Pezizomycotina_ord_Incertae_sedis","Pezizomycotina_fam_Incertae_sedis","Hymenella","NA","OTU_316"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Niessliaceae","Niesslia","mucida","OTU_761"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","asiaticum","OTU_256"
"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Niaceae","Flagelloscypha","NA","OTU_1522"
"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","NA","NA","OTU_260"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","NA","NA","OTU_340"
"Fungi","Ascomycota","Sordariomycetes","Sordariales","Helminthosphaeriaceae","Endophragmiella","constricta","OTU_825"
"Fungi","Ascomycota","Sordariomycetes","NA","NA","NA","NA","OTU_541"
"Fungi","Ascomycota","Sordariomycetes","Hypocreales","NA","NA","NA","OTU_1003"
"Fungi","Basidiomycota","NA","NA","NA","NA","NA","OTU_829"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_263"
"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","ibericum","OTU_2683"
"Fungi","NA","NA","NA","NA","NA","NA","OTU_1496"
