"newID"	"rich"	"shannon"	"PC1"	"PC2"	"OTU_35"	"OTU_143"	"OTU_155"	"OTU_14"	"OTU_34"	"OTU_23"	"OTU_13"	"OTU_226"	"OTU_27"	"OTU_347"	"OTU_2"	"OTU_4"	"OTU_10"	"OTU_12"	"OTU_45"	"OTU_97"	"OTU_1"	"OTU_3"	"OTU_38"	"OTU_18"	"OTU_26"	"OTU_152"	"OTU_5"	"OTU_156"	"OTU_8"	"OTU_11"	"OTU_21"	"OTU_56"	"OTU_76"	"OTU_60"	"OTU_92"	"OTU_118"	"OTU_9"	"OTU_302"	"OTU_30"	"OTU_51"	"OTU_25"	"OTU_20"	"OTU_64"	"OTU_47"	"OTU_15"	"OTU_82"	"OTU_43"	"OTU_121"	"OTU_115"	"OTU_17"	"OTU_81"	"OTU_99"	"OTU_19"	"OTU_65"	"OTU_80"	"OTU_39"	"OTU_95"	"OTU_189"	"OTU_63"	"OTU_59"	"OTU_77"	"OTU_131"	"OTU_93"	"OTU_87"	"OTU_134"	"OTU_109"	"OTU_225"	"OTU_31"	"OTU_58"	"OTU_66"	"OTU_62"	"OTU_88"	"OTU_185"	"OTU_129"	"OTU_291"	"OTU_158"	"OTU_69"	"OTU_79"	"OTU_44"	"OTU_117"	"OTU_474"	"OTU_193"	"OTU_112"	"OTU_311"	"OTU_250"	"OTU_287"	"OTU_154"	"OTU_96"	"OTU_145"	"OTU_139"	"OTU_126"	"OTU_101"	"OTU_57"	"OTU_78"	"OTU_266"	"OTU_188"	"OTU_132"	"OTU_125"	"OTU_111"	"OTU_167"	"OTU_441"	"OTU_49"	"OTU_98"	"OTU_54"	"OTU_149"	"OTU_70"	"OTU_48"	"OTU_166"	"OTU_280"	"OTU_201"	"OTU_271"	"OTU_147"	"OTU_71"	"OTU_74"	"OTU_138"	"OTU_182"	"OTU_297"	"OTU_255"	"OTU_231"	"OTU_163"	"OTU_212"	"OTU_162"	"OTU_241"	"OTU_224"	"OTU_75"	"OTU_217"	"OTU_91"	"OTU_90"	"OTU_124"	"OTU_68"	"OTU_184"	"OTU_237"	"OTU_168"	"OTU_180"	"OTU_196"	"OTU_85"	"OTU_151"	"OTU_102"	"OTU_120"	"OTU_130"	"OTU_209"	"OTU_86"	"OTU_197"	"OTU_141"	"OTU_83"	"OTU_248"	"OTU_202"	"OTU_199"	"OTU_239"	"OTU_172"	"OTU_313"	"OTU_305"	"OTU_207"	"OTU_89"	"OTU_249"	"OTU_279"	"OTU_157"	"OTU_284"	"OTU_153"	"OTU_135"	"OTU_171"	"OTU_261"	"OTU_61"	"OTU_128"	"OTU_148"	"OTU_146"	"OTU_211"	"OTU_161"	"OTU_275"	"OTU_73"	"OTU_183"	"OTU_247"	"OTU_238"	"OTU_150"	"OTU_242"	"OTU_641"	"OTU_107"	"OTU_350"	"OTU_272"	"OTU_204"	"OTU_222"	"OTU_307"	"OTU_173"	"OTU_276"	"OTU_144"	"OTU_413"	"OTU_206"	"OTU_165"	"OTU_309"	"OTU_223"	"OTU_229"	"OTU_122"	"OTU_110"	"OTU_298"	"OTU_336"	"OTU_214"	"OTU_519"	"OTU_343"	"OTU_329"	"OTU_267"	"OTU_137"	"OTU_219"	"OTU_243"	"OTU_363"	"OTU_289"	"OTU_259"	"OTU_451"	"OTU_360"	"OTU_200"	"OTU_186"	"OTU_213"	"OTU_288"	"OTU_285"	"OTU_203"	"OTU_397"	"OTU_260"	"OTU_340"	"OTU_263"	"OTU_359"	"OTU_254"	"OTU_262"	"OTU_499"	"OTU_464"	"OTU_335"	"OTU_326"	"OTU_318"
"PI600987_R2"	238	3.96143309243622	0.166362081577335	-0.0163943410187739	67	0	6	117	1	42	160	3	20	0	55	194	217	80	44	2	548	5	33	48	23	0	475	15	47	22	54	49	8	30	0	1	280	0	81	2	39	51	15	10	225	0	32	0	19	224	25	1	7	0	4	70	6	0	8	12	0	4	19	34	4	3	0	21	29	15	12	11	2	9	0	16	10	9	3	9	0	0	2	0	0	0	0	1	0	1	12	1	42	2	0	2	3	3	9	0	0	41	6	7	8	6	15	3	4	1	1	6	3	9	0	1	1	0	5	5	1	0	1	0	17	0	3	1	1	10	1	5	0	2	0	20	3	6	5	0	2	18	12	0	14	0	1	2	1	11	0	0	3	0	2	2	0	2	4	1	3	0	19	1	0	2	1	0	3	2	0	0	8	0	0	15	6	3	1	0	2	0	2	0	4	0	0	1	0	2	0	6	0	1	0	0	0	1	1	0	3	0	0	0	0	0	1	0	0	0	4	0	0	0	3	2	0	0	0	0	6	1	0	0	0	0
"PI600987_R3"	230	3.86710097090537	-0.149351667011405	0.0767849727207103	3	5	2	191	72	53	68	1	70	0	81	53	93	143	0	3	476	4	65	151	71	0	16	0	379	333	11	3	0	7	0	7	413	3	27	26	90	6	7	22	168	16	0	0	0	29	0	4	163	67	5	1	1	0	0	1	8	0	6	0	3	1	0	78	7	13	8	8	3	1	1	1	7	12	37	10	0	1	7	0	0	2	16	0	1	1	5	1	13	2	3	1	0	0	4	46	0	17	6	43	1	2	68	1	0	0	0	0	7	7	1	4	3	0	0	1	0	0	4	0	8	2	16	11	0	2	0	0	3	0	0	0	3	45	0	4	1	40	1	0	10	0	0	0	0	0	0	2	2	9	1	2	7	0	2	1	0	1	25	0	0	0	0	2	1	1	1	1	3	0	0	0	3	0	0	0	2	0	4	0	0	0	2	0	0	1	0	1	6	3	1	0	4	1	0	2	5	0	1	3	1	3	0	0	0	2	0	0	0	1	0	0	0	0	0	3	0	2	1	0	1	2
"PI600987_R4"	233	3.9912573612049	-0.191101909951962	0.0349415292233609	3	6	0	148	73	60	76	1	4	0	340	6	73	255	6	5	417	385	31	160	119	0	9	0	256	197	39	1	1	2	0	1	68	2	49	17	82	36	8	41	60	16	0	3	0	25	1	1	113	100	8	0	2	11	0	10	16	1	4	0	32	2	1	42	1	26	7	9	0	0	2	0	12	12	31	118	2	4	7	2	0	0	11	0	3	4	28	0	23	9	3	1	0	1	0	17	0	33	7	9	2	16	34	0	0	3	0	0	1	16	5	4	2	0	0	0	2	0	0	3	5	1	7	14	1	2	11	0	2	0	0	6	4	1	1	7	5	18	45	0	6	1	2	1	3	0	0	0	0	33	1	1	11	1	0	4	0	1	17	2	0	2	0	0	17	0	0	6	0	0	0	0	3	0	1	0	5	0	6	0	6	0	1	0	0	0	2	4	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	7	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
"PI650349_R1"	261	3.89908127695409	-0.149265744630915	0.00176040313205146	6	1	0	61	78	55	64	8	56	0	211	48	110	493	3	9	406	554	16	196	120	14	1	0	277	105	50	4	3	3	0	4	105	1	50	35	59	48	22	12	62	12	11	5	0	22	2	7	60	22	5	8	2	10	3	10	10	2	3	1	5	1	0	63	9	20	0	2	4	7	1	3	12	12	15	17	0	3	15	2	4	1	3	0	3	0	7	0	6	3	3	6	6	1	1	1	2	32	8	7	3	10	25	4	0	1	0	0	1	26	5	4	0	6	0	1	0	0	2	0	5	0	7	3	1	6	0	0	7	1	3	7	0	1	1	3	4	0	0	38	4	0	1	0	7	0	1	0	2	7	0	1	8	1	1	15	0	1	22	1	2	4	0	8	0	0	4	2	0	1	1	0	4	0	0	0	0	3	4	0	0	3	0	0	0	0	1	0	12	1	0	0	1	0	0	0	0	0	5	0	2	1	2	0	0	2	1	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0
"PI650349_R2"	202	3.46830801259079	-0.22110591288899	-0.0192109257758073	2	6	1	101	31	36	58	1	91	0	126	9	52	51	1	2	910	966	37	152	48	4	2	0	115	92	50	0	0	2	0	0	104	1	43	79	6	10	7	49	118	16	0	4	0	30	0	0	89	22	6	2	0	0	0	5	20	0	1	0	3	0	1	40	52	5	11	6	0	3	1	1	15	12	9	1	0	4	6	1	1	0	3	0	27	5	4	0	3	9	1	2	3	31	0	15	0	14	17	65	0	0	27	5	0	1	0	0	1	11	5	5	2	0	0	0	0	0	0	2	4	0	14	18	2	4	0	0	5	1	0	3	2	0	0	2	3	1	0	3	1	0	4	1	1	0	0	0	0	11	0	2	5	2	0	4	0	0	11	0	5	1	0	12	0	2	0	0	0	0	0	0	2	0	0	0	1	0	1	0	1	0	1	1	0	0	1	0	13	0	0	2	0	1	0	0	0	0	26	1	0	0	0	0	0	8	0	0	4	0	0	0	1	0	1	0	0	0	0	0	0	0
"PI650349_R3"	209	3.69608139917855	-0.244902010869794	0.00758526660394377	2	9	0	213	41	53	44	1	8	0	115	5	38	124	0	2	549	893	17	108	105	0	12	0	153	159	20	3	0	4	0	7	76	2	23	28	16	60	7	203	63	5	0	2	0	1	4	18	66	50	2	0	0	10	0	6	12	0	8	3	4	0	3	36	34	13	12	3	0	1	1	5	8	3	46	17	0	1	10	0	9	0	0	0	0	4	8	5	1	12	8	2	1	0	3	1	0	16	3	101	0	1	17	3	0	1	0	0	12	14	1	11	0	0	0	0	0	7	0	0	4	1	7	6	0	2	0	0	1	0	0	1	0	0	0	15	3	4	0	0	4	0	0	0	0	0	0	1	0	4	1	0	10	0	1	2	2	5	28	2	1	5	0	5	0	0	1	1	0	0	15	0	2	0	0	0	11	0	2	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	7	1	0	0	0	0	1	0	0	4	0	6	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0
"PI650349_R4"	221	3.58057555519359	-0.174902497594334	0.0268343490960873	0	1	2	178	75	60	23	0	14	0	271	68	58	28	2	0	970	645	76	91	50	1	11	0	195	155	83	2	0	1	3	4	174	0	39	19	100	24	3	1	49	1	3	1	0	11	0	33	31	42	14	3	0	5	0	7	7	1	15	2	0	3	0	26	54	12	4	4	1	0	0	0	18	6	33	10	2	1	18	0	1	0	2	0	0	0	12	22	12	12	4	0	3	0	1	0	0	23	1	33	2	4	38	0	0	1	0	0	10	1	3	4	0	1	0	0	8	4	5	2	5	1	8	8	0	11	0	0	2	1	0	4	0	0	0	3	4	9	0	5	0	3	0	1	0	0	2	0	1	9	0	0	8	0	1	6	3	1	8	5	0	2	0	1	1	0	1	2	2	0	31	0	6	0	0	6	0	0	6	0	5	3	0	0	0	5	0	0	1	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0	2	2	1	1	0	5	0	0	0	0	0	1	0	2	0	0	0	0
"PI650386_R1"	238	4.09267542312011	0.0622824923033748	0.00700154707964153	31	1	3	157	98	98	106	1	21	2	77	237	175	166	20	0	441	24	94	134	78	1	92	0	273	57	68	10	18	32	0	3	164	1	68	16	55	109	11	0	262	2	38	3	1	112	4	1	1	0	11	33	4	1	6	12	0	0	4	13	7	0	0	65	2	8	3	8	5	5	0	0	15	28	13	5	6	0	4	1	0	3	0	12	0	7	8	16	44	2	3	2	0	0	4	0	2	16	6	5	3	28	19	4	0	0	3	5	28	18	0	5	1	1	0	10	1	0	2	0	13	3	10	14	1	20	0	0	1	1	0	22	8	5	0	4	0	8	8	1	0	3	2	1	0	0	0	1	0	4	0	0	0	1	2	0	3	0	21	4	2	1	1	0	6	4	1	0	0	0	6	0	23	3	2	0	0	3	2	0	4	0	0	23	0	1	1	13	4	0	0	0	0	0	0	0	5	0	4	0	1	7	0	0	1	2	1	3	3	0	0	5	1	0	0	3	0	0	0	0	2	0
"PI650386_R2"	220	3.90896828186645	0.00349301148544911	0.000492767135565964	42	2	0	185	83	72	158	1	66	0	77	380	217	173	15	3	663	232	78	106	53	0	34	0	164	36	72	21	5	25	3	2	91	0	51	15	31	90	3	3	198	3	23	2	0	67	5	1	1	4	0	28	3	1	1	3	11	0	0	18	31	1	0	55	9	9	1	9	4	6	2	2	11	23	23	8	0	0	6	5	0	0	1	2	1	4	14	3	18	2	1	1	17	3	5	3	0	10	5	3	6	15	17	1	2	3	0	0	10	16	0	7	0	1	0	1	0	0	0	0	12	0	8	11	6	11	0	0	1	0	0	6	4	3	5	3	3	11	2	0	9	1	1	3	1	0	0	1	1	5	3	0	1	0	4	1	2	0	23	5	0	1	0	0	1	2	5	0	0	0	2	3	2	12	0	0	1	0	1	0	5	0	0	1	0	3	0	7	1	1	1	1	3	0	0	9	9	0	1	0	0	3	0	0	11	1	0	0	0	1	0	0	1	0	0	5	0	1	0	0	0	1
"PI650386_R4"	215	3.77075583106531	0.02583562669316	0.0855257382500866	44	0	2	42	87	64	41	1	19	3	21	177	82	165	31	0	843	19	15	278	32	3	124	4	397	99	46	6	0	22	0	0	273	1	37	23	31	35	8	13	89	4	7	0	0	56	14	0	250	0	20	95	1	1	27	11	0	4	3	30	22	1	0	78	14	4	2	6	2	5	0	0	8	21	40	1	0	0	1	1	0	0	0	33	0	10	4	0	8	0	0	1	0	6	2	5	0	13	7	27	3	3	10	8	0	0	0	0	2	24	0	2	2	0	3	0	0	0	2	0	1	2	2	2	1	13	1	2	1	2	0	0	4	13	2	2	3	2	0	0	3	4	1	0	0	0	0	2	0	0	5	0	1	0	0	0	8	0	6	0	1	2	11	0	12	0	0	0	3	4	2	2	1	3	0	0	4	0	7	0	9	0	1	2	5	0	0	4	1	1	0	1	2	1	0	0	4	0	0	1	0	0	0	0	1	0	0	1	1	0	2	1	0	0	3	2	0	0	0	0	1	0
"PI650490_R1"	214	3.91647311015058	0.169204567198835	-0.0409315954275165	65	0	3	117	3	105	128	2	42	2	36	300	160	68	38	0	459	41	46	138	27	2	570	0	10	5	139	24	65	16	0	0	80	0	50	14	11	212	15	1	87	3	49	4	2	143	16	7	0	2	0	36	9	0	41	65	0	0	4	24	2	8	1	52	11	16	10	15	7	1	0	1	10	15	0	0	0	0	1	0	0	0	0	42	0	3	0	1	45	6	0	1	1	0	1	0	1	10	5	1	4	6	13	1	0	0	1	10	34	15	2	1	1	0	2	5	0	0	2	0	20	0	3	3	10	29	4	0	0	1	2	14	1	8	12	0	0	13	1	0	4	0	1	4	3	0	0	0	1	0	0	0	0	0	5	0	0	0	16	4	0	2	9	0	1	12	2	0	2	0	0	1	2	1	2	0	0	0	0	0	1	17	4	1	0	3	0	5	0	3	0	3	6	0	0	0	0	1	0	0	0	5	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	0
"PI650490_R2"	232	4.13269834345355	0.122893354147941	-0.0577284323578891	21	0	6	95	6	133	176	6	14	9	69	134	61	46	24	5	367	401	42	177	31	4	252	1	7	0	100	8	17	16	1	3	97	0	67	7	34	239	15	10	86	1	81	1	3	102	22	8	1	0	16	23	8	0	26	56	0	3	2	10	0	1	0	54	13	4	135	11	18	6	0	0	12	19	0	0	5	0	0	0	0	0	0	81	0	1	3	29	32	3	0	0	7	0	1	0	0	7	4	13	3	73	11	1	19	5	1	1	13	4	6	0	3	0	0	5	1	0	0	0	5	0	5	6	2	15	10	0	0	5	3	16	0	5	4	3	1	14	6	7	1	2	1	4	0	0	1	2	6	0	6	0	0	0	1	11	7	0	22	4	3	0	6	0	0	1	0	0	7	4	0	0	5	2	0	0	0	2	1	1	0	2	0	8	0	2	4	10	1	0	3	0	0	1	0	0	7	4	1	0	0	60	0	0	2	0	6	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0
"PI650490_R3"	217	3.79297640480229	0.109868410083271	0.072436568251914	63	0	5	75	14	85	154	9	16	1	8	175	73	82	49	0	339	11	26	102	75	0	202	3	127	144	79	19	7	16	0	1	65	0	76	10	25	85	7	39	92	1	34	1	12	73	4	3	997	0	1	61	7	0	38	24	0	4	10	18	5	5	2	52	3	8	1	7	5	8	0	3	20	59	6	3	0	0	1	0	0	3	0	14	0	0	0	0	47	7	0	5	0	1	4	0	0	17	8	9	7	2	24	6	1	0	1	0	15	17	0	0	1	0	1	1	1	0	1	0	15	2	4	0	7	11	1	0	6	1	0	15	8	5	6	2	0	0	0	0	4	3	1	0	0	0	0	1	0	0	0	0	0	0	3	0	1	0	14	1	1	5	0	1	5	2	0	0	0	8	0	0	11	1	0	0	1	2	0	2	2	0	0	2	0	2	0	0	2	1	1	3	0	0	0	0	0	0	1	1	0	0	0	0	3	0	0	0	3	2	1	1	0	0	2	1	1	0	0	1	0	0
"PI650490_R4"	226	3.94936939828832	0.125279613962496	0.0422533981607853	83	2	1	102	2	92	155	4	24	0	321	392	74	25	52	13	495	0	16	52	115	5	338	1	81	76	88	25	2	12	2	0	34	1	70	5	21	184	11	15	60	1	35	1	2	104	19	7	144	0	17	62	15	1	16	14	0	5	12	23	5	15	1	57	6	4	0	8	4	15	0	3	7	41	11	3	5	0	1	0	0	0	0	5	0	1	15	0	28	15	0	3	3	2	5	0	0	19	1	3	6	5	9	0	0	4	1	0	21	7	3	5	1	3	1	3	2	4	2	0	16	2	2	1	1	23	9	3	2	8	0	3	1	11	3	0	0	0	0	1	1	4	1	3	0	0	0	3	1	0	3	0	2	0	3	2	2	0	8	0	0	1	4	0	0	1	0	0	0	13	7	0	2	1	3	0	0	0	2	1	10	0	2	10	0	2	7	0	3	4	1	0	2	0	1	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	1
"PI650513_R1"	210	3.94575796120302	0.146437076774557	-0.0664941120609274	61	0	10	73	3	51	34	0	73	0	55	252	154	109	41	2	368	292	56	84	15	0	558	0	16	0	99	16	50	29	0	1	72	0	59	7	7	162	26	33	253	1	81	6	1	120	24	3	1	0	10	35	18	0	8	51	0	4	0	5	4	1	0	35	11	17	0	2	8	2	0	0	10	13	0	1	0	0	0	0	0	4	0	10	0	3	1	9	21	0	0	1	0	0	0	0	1	15	4	1	1	7	16	2	0	2	1	5	21	23	0	3	6	0	9	6	0	0	1	0	9	2	13	0	1	14	1	0	2	2	0	9	0	6	23	2	1	28	1	0	7	4	0	0	0	0	0	0	1	0	7	0	0	2	6	0	1	0	11	9	0	1	7	0	0	7	3	0	0	0	17	0	0	4	1	9	0	0	0	0	0	0	1	0	2	3	0	9	0	0	1	1	0	4	1	0	0	3	0	0	0	1	2	0	0	0	3	0	0	4	0	0	1	3	0	0	26	0	0	1	3	0
"PI650513_R2"	174	3.84252108492297	0.159173691151571	-0.0650544817719308	80	0	0	200	2	73	325	1	25	2	14	272	255	139	60	3	525	50	35	101	40	2	264	1	9	0	29	19	33	17	0	0	165	0	94	0	46	10	23	0	112	0	24	21	0	187	2	10	0	0	0	47	16	11	16	60	0	0	2	8	34	0	0	38	9	6	0	13	6	3	0	0	17	23	0	7	0	0	0	0	0	0	0	16	0	17	9	24	11	0	0	0	0	0	3	0	0	11	5	17	1	252	16	0	0	0	3	12	15	11	0	2	5	1	2	4	1	0	2	0	2	0	2	3	0	26	0	3	0	1	0	4	0	10	6	0	3	9	0	0	12	2	3	5	0	0	0	7	0	0	6	0	0	0	11	2	0	0	7	8	0	2	6	0	0	3	0	1	0	0	0	0	0	6	0	0	0	2	2	0	0	2	0	2	0	0	0	6	4	0	0	0	0	2	0	0	9	0	0	1	0	3	3	0	0	0	0	4	0	1	21	6	0	0	0	3	0	4	0	1	1	5
"PI650513_R3"	184	3.15889495581539	0.0939277377498498	-0.0179187101737478	32	0	4	103	9	46	141	2	43	0	1691	196	85	0	18	1	346	0	8	39	66	0	268	2	95	100	44	29	2	8	0	0	120	0	93	2	5	60	6	27	68	1	59	2	0	49	3	0	69	0	0	26	1	3	4	11	0	4	7	4	0	5	0	16	1	14	0	19	8	1	0	0	14	31	0	2	0	0	0	0	0	0	0	6	0	0	2	0	26	3	0	0	1	0	2	0	0	10	5	8	4	2	15	8	0	1	0	4	5	1	1	2	2	0	0	5	1	1	0	0	4	0	4	1	1	10	3	0	5	0	0	4	3	0	7	0	2	4	0	3	7	0	3	0	0	0	0	0	1	0	3	1	0	0	4	2	0	1	9	3	12	4	1	0	0	1	2	0	1	5	0	0	0	3	1	0	0	2	0	0	0	0	1	0	0	0	1	0	5	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
"PI650513_R4"	252	4.05015563003513	0.0850110891206441	0.08200668420293	57	1	4	139	27	92	142	3	18	0	51	430	59	45	31	5	359	187	42	120	70	2	356	1	132	119	66	13	1	6	0	3	106	0	116	6	11	64	17	11	60	5	19	6	0	98	6	2	155	0	40	58	8	0	10	20	0	11	9	14	0	6	1	46	39	16	0	9	5	3	0	0	7	38	6	0	0	0	3	0	0	1	0	9	0	0	0	3	21	6	1	3	0	0	8	0	0	18	8	0	3	12	17	2	1	3	3	3	2	10	0	3	3	2	2	3	0	3	1	0	6	2	7	1	0	11	0	2	3	6	11	22	5	3	9	0	2	11	0	0	12	1	0	0	0	0	0	0	3	0	3	3	0	2	8	1	11	0	14	2	0	2	1	0	4	5	0	0	4	3	0	0	2	11	3	0	1	2	5	0	2	3	2	5	0	5	0	1	13	0	0	3	1	5	0	0	1	7	1	2	0	0	1	0	1	2	8	1	1	1	0	0	0	0	1	2	1	0	2	1	2	1
"PI650515_R1"	204	3.85233498542858	0.176902072579308	-0.0407293760519577	50	0	15	111	0	50	124	1	26	0	48	314	149	97	37	0	627	20	54	147	27	4	539	1	0	9	111	20	63	44	0	2	95	0	50	1	9	167	10	0	150	0	49	0	0	116	23	2	0	0	12	33	26	2	29	73	0	1	1	22	24	1	0	45	7	19	6	8	6	8	0	0	8	6	0	11	1	0	1	0	0	1	0	52	0	3	25	0	11	2	0	0	0	0	4	0	0	14	3	14	3	25	7	8	1	1	1	7	17	25	0	2	3	0	11	4	0	0	1	0	18	0	9	2	10	28	0	1	2	0	1	9	0	15	21	1	2	3	0	0	5	2	1	0	0	0	1	0	1	0	6	0	0	0	5	2	0	2	13	5	0	0	7	0	3	3	4	0	0	0	0	0	1	2	4	0	0	1	0	3	4	0	7	0	0	2	0	0	2	0	3	0	0	4	0	0	0	3	0	0	0	4	0	0	0	0	1	3	2	1	0	0	0	2	0	1	1	0	0	0	0	0
"PI650515_R2"	206	3.86388137740808	0.1566706519019	-0.0712584458007708	74	0	4	160	3	50	280	0	2	1	157	237	75	197	34	1	495	66	4	25	21	13	332	3	11	0	83	16	23	17	0	0	135	0	76	1	248	152	15	233	157	0	37	5	10	71	7	4	1	0	0	19	24	0	14	29	0	0	3	17	6	0	0	34	9	3	6	4	2	0	0	0	9	24	0	7	0	0	0	0	0	0	0	18	0	7	10	3	9	3	0	0	3	0	1	0	0	2	4	2	0	30	5	4	0	3	3	2	12	4	0	1	0	1	1	2	0	0	0	0	5	0	5	0	1	12	0	0	1	0	59	2	0	23	5	1	1	2	3	0	6	0	0	1	0	0	1	1	0	0	1	0	0	0	5	1	0	0	4	3	2	0	2	0	1	3	2	2	0	68	0	3	0	5	1	0	0	1	0	0	1	1	3	0	1	1	1	23	0	0	0	0	0	1	0	0	8	0	0	0	0	2	1	0	0	0	0	0	0	3	1	2	0	3	0	1	0	0	1	0	0	0
"PI650515_R3"	258	4.11529734009118	-0.18094351700034	0.0872377579146161	1	9	4	251	144	64	56	1	4	10	74	10	67	138	2	6	491	138	40	89	83	0	0	0	144	377	12	3	0	29	1	82	86	0	35	100	23	36	6	64	47	3	0	13	0	28	2	19	124	34	38	1	0	0	4	3	22	0	8	3	5	2	0	45	90	18	6	1	0	2	0	6	17	10	53	93	1	4	13	1	4	1	2	0	0	1	31	41	1	33	3	13	1	0	4	0	0	29	5	38	4	0	23	1	0	3	0	0	22	7	1	5	0	0	0	1	2	14	1	4	7	1	19	7	0	7	0	0	3	1	0	6	0	0	2	7	6	2	0	0	3	0	0	2	0	0	13	0	0	10	0	0	2	0	0	1	6	5	133	2	3	2	0	5	0	1	3	0	0	0	1	0	8	0	0	3	6	0	6	0	4	3	1	0	0	1	0	1	3	1	0	0	0	3	0	3	1	0	0	1	1	0	1	5	0	5	3	0	0	9	0	0	0	0	0	0	0	0	2	0	0	2
"PI650515_R4"	217	3.4642905239667	-0.187416262512636	0.0653798095381481	4	55	9	125	55	42	36	1	10	1	22	31	45	161	1	2	612	1171	23	105	39	1	0	1	345	170	28	3	0	3	1	1	68	3	53	19	35	2	9	1	47	3	3	0	1	10	4	14	159	27	10	37	0	4	0	6	3	1	11	6	7	1	0	41	1	11	21	2	0	1	2	1	13	6	36	34	1	1	10	0	1	0	2	0	0	0	23	9	9	3	3	5	15	58	0	0	0	17	2	86	4	0	18	0	4	3	0	0	2	3	0	2	0	0	1	1	4	0	0	0	10	3	10	4	0	2	0	1	3	1	0	4	0	0	0	3	2	1	0	1	3	0	0	0	0	0	3	1	1	2	1	1	6	0	1	15	2	0	18	0	0	5	0	0	1	18	2	2	1	0	21	0	5	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	4	0	0	0	1	2	0	5	4	0	1	0	1	0	0	2	1	6	0	0	2	4	0	0	0	0	0	2	0	1	0	0	0	1
"PI650525_R1"	217	3.6180583042734	0.0992454189697931	-0.0695744467150627	56	1	2	51	11	39	116	3	9	2	884	207	66	28	137	49	718	0	11	61	30	9	199	0	85	6	46	9	3	6	0	1	112	0	42	8	29	161	13	8	90	0	19	0	0	88	6	12	2	0	10	44	9	1	9	15	4	0	2	5	1	10	1	42	6	12	0	5	2	2	0	2	10	9	11	0	0	0	4	1	0	2	1	9	0	11	3	2	17	1	0	0	62	0	11	0	0	21	6	3	2	6	17	4	0	1	2	2	16	6	0	4	2	2	0	2	0	0	1	0	2	1	2	2	4	7	0	0	1	0	0	4	0	2	5	1	0	24	0	147	2	0	1	1	0	0	0	1	0	4	2	1	0	1	2	4	0	0	5	4	62	2	0	0	1	2	2	1	0	0	0	2	2	1	1	0	1	1	0	0	3	0	2	9	1	0	0	0	0	2	1	4	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	3	0	0	0	3	0	0	0	1	0	0	1	0	0	1
"PI650525_R2"	225	4.01315098681081	0.171400178393218	-0.0303000195351386	47	0	2	198	11	61	174	2	38	7	168	232	198	130	43	4	318	2	27	66	32	4	369	5	78	24	35	25	25	17	0	0	181	0	52	14	70	255	18	0	62	0	51	0	0	159	1	8	0	0	46	54	8	0	18	31	0	7	3	11	0	7	1	14	1	8	4	6	9	15	0	26	12	18	0	0	2	0	1	0	0	1	1	1	0	3	0	13	29	2	0	1	0	0	15	0	0	35	7	1	3	4	23	2	1	0	0	4	14	8	0	2	2	1	0	3	0	0	1	0	8	0	2	7	4	26	0	1	4	6	0	13	0	4	6	4	1	9	7	0	15	2	0	0	0	62	0	2	2	0	3	2	1	0	1	0	1	3	4	4	0	4	2	0	6	5	1	1	3	0	0	0	16	3	0	0	0	0	1	9	1	3	0	5	0	1	0	2	0	0	1	1	0	0	0	0	5	2	0	0	0	1	2	0	1	0	1	1	0	0	2	0	0	2	1	1	2	0	0	0	2	0
"PI650525_R3"	187	3.54855002516351	0.113910389544114	0.0248684458157726	40	0	1	70	9	78	121	1	120	0	732	321	49	9	29	1	810	0	13	1	23	1	303	1	68	33	93	30	6	15	0	1	97	0	83	15	23	83	9	10	68	1	24	0	0	150	21	1	126	1	4	35	14	0	10	10	0	0	12	2	14	0	0	17	3	14	4	10	4	8	0	0	18	17	1	6	0	0	0	0	0	1	0	18	0	0	0	0	17	14	0	1	0	7	9	0	0	22	5	1	10	3	23	1	0	3	0	1	10	6	0	1	3	1	0	0	5	0	1	0	5	1	3	1	2	11	0	2	0	3	0	4	1	23	7	1	0	6	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	6	4	0	9	0	0	1	22	0	4	5	7	0	0	0	0	1	1	0	1	0	0	0	37	0	0	0	1	2	0	6	0	0	0	0	1	4	0	2	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	2	0	0	1	0	2	3
