Domain	Status	Genome ID	Genome Name	
Bacteria	Permanent Draft	2728368992	Mycobacterium sp. NAZ190054	
Bacteria	Permanent Draft	2728368998	Bradyrhizobium macuxiense BR 10303	
Bacteria	Permanent Draft	2728369069	Pseudomonas sp. EpSL25	
Bacteria	Permanent Draft	2728369111	Mesorhizobium loti UFLA 01-765	
Bacteria	Permanent Draft	2728369121	Klebsiella michiganensis UCD-JA29	
Bacteria	Permanent Draft	2728369275	Shimia isoporae DSM 26433	
Bacteria	Permanent Draft	2728369280	Streptomyces sp. 2333.5	
Bacteria	Finished	2728369352	Rhizobium phaseoli sv. phaseoli N831	
Bacteria	Finished	2728369353	Pseudomonas sp. TCU-HL1	
Bacteria	Finished	2728369365	Rhizobium sp. N1341	
Bacteria	Finished	2728369379	Aquibium oceanicum B7	
Bacteria	Finished	2728369397	Rhizobium sp. N1314	
Bacteria	Finished	2728369403	Cupriavidus sp. USMAA2-4	
Bacteria	Permanent Draft	2728369483	Umezawaea tangerina DSM 44720	
Bacteria	Permanent Draft	2728369484	Geodermatophilus tzadiensis DSM 45416	
Bacteria	Permanent Draft	2728369514	Shimia abyssi DSM 100673	
Bacteria	Permanent Draft	2728369516	Antricoccus suffuscus DSM 100065	
Bacteria	Permanent Draft	2728369517	Tritonibacter scottomollicae DSM 25328	
Bacteria	Permanent Draft	2728369609	Sinorhizobium sp. GW3	
Bacteria	Permanent Draft	2728369610	Sinorhizobium sp. GL28	
Bacteria	Permanent Draft	2728369611	Sinorhizobium sp. Sb3	
Bacteria	Permanent Draft	2728369612	Sinorhizobium fredii USDA 205	
Bacteria	Permanent Draft	2728369659	Methylorubrum rhodinum JCM 2811	
Bacteria	Permanent Draft	2728369692	Rhodococcus baikonurensis JCM 18801	
Bacteria	Permanent Draft	2728369741	Brevirhabdus pacifica DSM 27767	
Bacteria	Permanent Draft	8109731651	Streptomyces daqingensis CGMCC 4.7178	
Bacteria	Permanent Draft	2731639158	Phaeobacter sp. SCGC AG-485_N19 (contamination screened)	
Bacteria	Permanent Draft	2731639218	Roseibium marinum DSM 17023	
Bacteria	Permanent Draft	2731639226	Streptomyces sp. 2114.4	
Bacteria	Permanent Draft	2731957558	Burkholderia cepacia NBRC 14074	
Bacteria	Permanent Draft	2731957592	Rhodococcus erythropolis NBRC 15567	
Bacteria	Permanent Draft	2731957600	Smaragdicoccus niigatensis NBRC 103563	
Bacteria	Permanent Draft	2731957647	Variovorax boronicumulans NBRC 103145	
Bacteria	Permanent Draft	2731957648	Variovorax paradoxus NBRC 15149	
Bacteria	Permanent Draft	2731957649	Variovorax soli NBRC 106424	
Bacteria	Permanent Draft	2731957718	Williamsia muralis NBRC 105860	
Bacteria	Permanent Draft	2731957742	Nocardia miyunensis NBRC 108239	
Bacteria	Permanent Draft	2731957845	Carbonactinospora thermoautotrophica UBT1	
Bacteria	Permanent Draft	2731957848	Roseovarius indicus B108 cultivar:MA	
Bacteria	Permanent Draft	2731957887	Methylobacterium indicum NS228	
Bacteria	Permanent Draft	2731957888	Methylobacterium indicum NS229	
Bacteria	Permanent Draft	2731957889	Methylobacterium radiotolerans SB2	
Bacteria	Permanent Draft	2731957890	Methylobacterium radiotolerans SB3	
Bacteria	Permanent Draft	2731957908	Pseudomonas psychrotolerans NS2	
Bacteria	Permanent Draft	2731957909	Pseudomonas psychrotolerans NS201	
Bacteria	Permanent Draft	2731957911	Pseudomonas psychrotolerans NS376	
Bacteria	Permanent Draft	2731957912	Pseudomonas psychrotolerans NS383	
Bacteria	Permanent Draft	2731957913	Pseudomonas psychrotolerans SB11	
Bacteria	Permanent Draft	2731957914	Pseudomonas psychrotolerans SB18	
Bacteria	Permanent Draft	2731957915	Pseudomonas psychrotolerans SB5	
Bacteria	Permanent Draft	2731957916	Pseudomonas psychrotolerans SB8	
Bacteria	Permanent Draft	2731957917	Pseudomonas psychrotolerans SB9	
Bacteria	Permanent Draft	2731957957	Bradyrhizobium valentinum LmjM3	
Bacteria	Permanent Draft	2731957958	Bradyrhizobium valentinum LmjM6	
Bacteria	Permanent Draft	2731957959	Bradyrhizobium jicamae PAC68	
Bacteria	Permanent Draft	2731957960	Bradyrhizobium retamae Ro19	
Bacteria	Permanent Draft	2731957961	Bradyrhizobium lablabi CCBAU 23086	
Bacteria	Permanent Draft	2734481909	Enterobacter asburiae JCM 6051	
Bacteria	Permanent Draft	2734481913	Rhodococcus erythropolis JCM 9803	
Bacteria	Permanent Draft	2734481923	Bradyrhizobium sp. JCM 18382	
Bacteria	Permanent Draft	2734481925	Nocardioides sp. JCM 18899	
Bacteria	Permanent Draft	2734481944	Mycolicibacterium fluoranthenivorans JCM 14741	
Bacteria	Permanent Draft	2734481945	Pseudonocardia tetrahydrofuranoxydans JCM 14745	
Bacteria	Permanent Draft	2734481949	Rhodococcus sp. JCM 3009	
Bacteria	Permanent Draft	2734481955	Rhodococcus koreensis JCM 10743, NBRC 100607	
Bacteria	Permanent Draft	2734481965	Mycobacterium rufum JCM 16372	
Bacteria	Permanent Draft	2734481967	Nocardioides pyridinolyticus JCM 10369	
Bacteria	Permanent Draft	2734482173	Ruegeria conchae DSM 29317	
Bacteria	Permanent Draft	2734482174	Pelagimonas phthalicica DSM 26923	
Bacteria	Permanent Draft	2734482178	Variovorax sp. YR752	
Bacteria	Permanent Draft	2734482185	Pelagimonas varians DSM 23678	
Bacteria	Permanent Draft	2734482251	Humitalea rosea DSM 24525	
Bacteria	Permanent Draft	2734482252	Pararhodobacter aggregans DSM 18938	
Bacteria	Permanent Draft	2734482270	Acidiphilium sp. bin8_M5	
Bacteria	Permanent Draft	2734482273	Ensifer sp. bin5_M6	
Bacteria	Permanent Draft	2734482287	Phreatobacter oligotrophus DSM 25521	
Bacteria	Permanent Draft	2734482289	Sulfitobacter mediterraneus DSM 12244	
Bacteria	Permanent Draft	2734482292	Yoonia sediminilitoris DSM 29955	
Bacteria	Permanent Draft	2734482362	Pseudomonadales bacterium SCGC AG-487_B23 (contamination screened)	
