"taxonomy1","taxonomy2","taxonomy3","taxonomy4","taxonomy5","taxonomy6","taxonomy7","taxonomy8"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_5397"
"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","NA","NA","OTU_211"
"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter","NA","OTU_24"
"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter","enzymogenes","OTU_9144"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","NA","OTU_1"
"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","NA","OTU_299"
"Bacteria","Actinobacteriota","Actinobacteria","FFCH16263","NA","NA","NA","OTU_1004"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Ellin6055","NA","OTU_598"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","NA","NA","NA","OTU_1431"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","NA","OTU_262"
"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","NA","NA","OTU_5300"
"Bacteria","NA","NA","NA","NA","NA","NA","OTU_8504"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","NA","NA","OTU_15"
"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","NA","OTU_1609"
"Bacteria","Myxococcota","bacteriap25","NA","NA","NA","NA","OTU_226"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","NA","OTU_134"
"Bacteria","Actinobacteriota","Thermoleophilia","NA","NA","NA","NA","OTU_933"
"Bacteria","Armatimonadota","NA","NA","NA","NA","NA","OTU_6834"
"Bacteria","Acidobacteriota","Blastocatellia","DS-100","NA","NA","NA","OTU_5743"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","NA","OTU_404"
"Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","NA","NA","OTU_352"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium","ciceri","OTU_551"
"Bacteria","Chloroflexi","TK10","NA","NA","NA","NA","OTU_2224"
"Bacteria","Acidobacteriota","Subgroup 22","NA","NA","NA","NA","OTU_5969"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","NA","NA","OTU_139"
"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","NA","NA","NA","OTU_994"
"Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41","NA","OTU_189"
"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","NA","NA","OTU_760"
"Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41","NA","OTU_1521"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","NA","OTU_10614"
"Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales","NA","NA","NA","OTU_1067"
"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","NA","NA","OTU_4320"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","NA","NA","OTU_86"
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","NA","NA","OTU_47"
"Bacteria","Latescibacterota","NA","NA","NA","NA","NA","OTU_3419"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Ellin6055","NA","OTU_84"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","NA","NA","OTU_1849"
"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","NA","NA","NA","OTU_652"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","NA","OTU_642"
"Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Steroidobacter","NA","OTU_294"
"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","NA","NA","OTU_2321"
"Bacteria","Actinobacteriota","Actinobacteria","Kineosporiales","Kineosporiaceae","Kineosporia","NA","OTU_4413"
"Bacteria","Abditibacteriota","Abditibacteria","Abditibacteriales","Abditibacteriaceae","Abditibacterium","NA","OTU_1043"
"Bacteria","Acidobacteriota","Blastocatellia","11-24","NA","NA","NA","OTU_4662"
"Bacteria","Proteobacteria","Gammaproteobacteria","KF-JG30-C25","NA","NA","NA","OTU_7704"
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Cryobacterium","NA","OTU_251"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","NA","NA","NA","OTU_1780"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Ellin516","NA","OTU_1200"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","NA","OTU_385"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","mesosinicum","OTU_319"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Nordella","oligomobilis","OTU_329"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","mle1-7","NA","OTU_95"
"Bacteria","NA","NA","NA","NA","NA","NA","OTU_14169"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","NA","NA","OTU_104"
"Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41","NA","OTU_167"
"Bacteria","Chloroflexi","OLB14","NA","NA","NA","NA","OTU_4488"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","NA","OTU_6014"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","A21b","NA","NA","OTU_6875"
"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","NA","NA","NA","OTU_105"
"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","NA","OTU_5797"
"Bacteria","Chloroflexi","Gitt-GS-136","NA","NA","NA","NA","OTU_1050"
"Archaea","Crenarchaeota","Nitrososphaeria","Nitrososphaerales","Nitrososphaeraceae","NA","NA","OTU_255"
"Bacteria","Actinobacteriota","Acidimicrobiia","NA","NA","NA","NA","OTU_7135"
"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter","NA","OTU_2701"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Noviherbaspirillum","NA","OTU_10658"
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","NA","NA","OTU_775"
"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","NA","NA","OTU_11"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","NA","OTU_1368"
"Bacteria","Actinobacteriota","MB-A2-108","NA","NA","NA","NA","OTU_1344"
"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","NA","NA","OTU_12764"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","NA","OTU_1405"
"Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup 10","NA","OTU_2683"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","NA","NA","OTU_214"
"Bacteria","Actinobacteriota","Acidimicrobiia","NA","NA","NA","NA","OTU_14332"
"Bacteria","Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia","NA","OTU_6861"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","NA","NA","NA","OTU_575"
"Bacteria","Chloroflexi","TK10","NA","NA","NA","NA","OTU_1007"
"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","NA","NA","OTU_155"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","NA","OTU_1015"
"Bacteria","Chloroflexi","TK10","NA","NA","NA","NA","OTU_256"
"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","NA","NA","OTU_11314"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","A21b","NA","NA","OTU_38"
"Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales","NA","NA","NA","OTU_1990"
"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Cohnella","plantaginis","OTU_19184"
"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","NA","NA","OTU_482"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","rigui","OTU_194"
"Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales","NA","NA","NA","OTU_4356"
"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","NA","NA","OTU_762"
"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group","NA","NA","OTU_44"
"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","NA","NA","OTU_1562"
"Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales","NA","NA","NA","OTU_32"
"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","NA","NA","OTU_496"
"Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","NA","NA","OTU_9830"
"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","NA","NA","NA","OTU_1663"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodoplanes","NA","OTU_64"
"Bacteria","Proteobacteria","Gammaproteobacteria","PLTA13","NA","NA","NA","OTU_1370"
"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","NA","OTU_882"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodoplanes","NA","OTU_122"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","NA","OTU_501"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","NA","OTU_845"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","NA","OTU_508"
"Bacteria","Actinobacteriota","Actinobacteria","FFCH16263","NA","NA","NA","OTU_3341"
"Bacteria","Chloroflexi","TK10","NA","NA","NA","NA","OTU_3141"
"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter","NA","OTU_10154"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1","NA","OTU_3643"
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Dactylosporangium","NA","OTU_68"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter","NA","OTU_76"
"Bacteria","Chloroflexi","NA","NA","NA","NA","NA","OTU_14655"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","NA","NA","NA","OTU_1737"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","NA","OTU_903"
"Archaea","Crenarchaeota","Nitrososphaeria","Nitrososphaerales","Nitrososphaeraceae","NA","NA","OTU_290"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS 17","NA","NA","OTU_1285"
"Bacteria","Chloroflexi","TK10","NA","NA","NA","NA","OTU_890"
"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis","mediterranei","OTU_230"
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Lapillicoccus","NA","OTU_173"
"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","NA","NA","NA","OTU_199"
"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Corallococcus","coralloides","OTU_36"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Phyllobacterium","myrsinacearum","OTU_138"
"Bacteria","Myxococcota","bacteriap25","NA","NA","NA","NA","OTU_315"
"Bacteria","Armatimonadota","NA","NA","NA","NA","NA","OTU_14227"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","NA","NA","OTU_1269"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","NA","NA","OTU_1447"
"Bacteria","Proteobacteria","Gammaproteobacteria","KF-JG30-C25","NA","NA","NA","OTU_5516"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","NA","OTU_2933"
"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","NA","NA","OTU_1292"
"Archaea","Crenarchaeota","Nitrososphaeria","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrocosmicus","NA","OTU_16"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","NA","NA","OTU_243"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067","NA","OTU_2261"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","NA","NA","OTU_186"
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","NA","NA","OTU_115"
"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","scabiei","OTU_1321"
"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group","NA","NA","OTU_135"
"Bacteria","Armatimonadota","Chthonomonadetes","Chthonomonadales","NA","NA","NA","OTU_3651"
"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Adhaeribacter","NA","OTU_4033"
"Bacteria","Actinobacteriota","Acidimicrobiia","NA","NA","NA","NA","OTU_1719"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella","NA","OTU_2388"
"Bacteria","Chloroflexi","KD4-96","NA","NA","NA","NA","OTU_51"
"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","NA","OTU_55"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","A0839","NA","NA","OTU_2796"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","NA","NA","NA","OTU_380"
"Bacteria","Actinobacteriota","NA","NA","NA","NA","NA","OTU_165"
"Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","NA","NA","OTU_7055"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","NA","NA","NA","OTU_17863"
"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","NA","NA","OTU_1551"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","NA","OTU_128"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhizobacter","gummiphilus","OTU_1625"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS 17","NA","NA","OTU_4179"
"Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella","NA","OTU_13748"
"Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","NA","NA","OTU_1728"
"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","NA","NA","OTU_117"
"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","NA","OTU_542"
"Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41","NA","OTU_698"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium","elkanii","OTU_3"
"Archaea","Crenarchaeota","Nitrososphaeria","Nitrososphaerales","Nitrososphaeraceae","NA","NA","OTU_1311"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium","NA","OTU_587"
"Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup 10","NA","OTU_3124"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Parafilimonas","NA","OTU_80"
"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","NA","NA","OTU_888"
"Bacteria","Acidobacteriota","Blastocatellia","11-24","NA","NA","NA","OTU_1237"
"Archaea","Crenarchaeota","Nitrososphaeria","Nitrososphaerales","Nitrososphaeraceae","NA","NA","OTU_33"
"Bacteria","Chloroflexi","Ktedonobacteria","C0119","NA","NA","NA","OTU_435"
"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group","NA","NA","OTU_1992"
"Bacteria","Actinobacteriota","NA","NA","NA","NA","NA","OTU_1525"
"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","NA","NA","NA","OTU_2496"
"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","NA","NA","NA","OTU_124"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Ellin517","NA","OTU_300"
"Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","NA","NA","OTU_417"
"Bacteria","NA","NA","NA","NA","NA","NA","OTU_14067"
"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","NA","NA","OTU_514"
"Bacteria","Chloroflexi","Anaerolineae","SBR1031","NA","NA","NA","OTU_3592"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","NA","NA","OTU_466"
"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","NA","OTU_794"
"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","NA","NA","NA","OTU_1036"
"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","NA","NA","OTU_191"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","NA","OTU_956"
"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","NA","NA","OTU_4456"
"Bacteria","Acidobacteriota","Holophagae","Subgroup 7","NA","NA","NA","OTU_812"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas","NA","OTU_2649"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","NA","NA","OTU_14"
"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter","NA","OTU_247"
"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","NA","NA","OTU_212"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","NA","NA","OTU_954"
"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","NA","OTU_1574"
"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","UBA6140","NA","OTU_1255"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","NA","NA","NA","OTU_5833"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","NA","NA","OTU_725"
"Archaea","Crenarchaeota","Nitrososphaeria","Nitrososphaerales","Nitrososphaeraceae","NA","NA","OTU_1862"
"Bacteria","Actinobacteriota","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","NA","OTU_1400"
"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","NA","NA","OTU_258"
"Bacteria","Actinobacteriota","MB-A2-108","NA","NA","NA","NA","OTU_757"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","NA","NA","OTU_910"
"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","NA","NA","NA","OTU_880"
"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","NA","NA","OTU_3759"
"Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41","NA","OTU_291"
"Bacteria","Latescibacterota","NA","NA","NA","NA","NA","OTU_3005"
"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","NA","NA","OTU_518"
"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga","NA","OTU_1796"
"Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41","NA","OTU_463"
"Bacteria","Chloroflexi","Ktedonobacteria","C0119","NA","NA","NA","OTU_410"
"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter","NA","OTU_3057"
